subscription_id,user_id,plan,billing_cycle,mrr,start_date,status,churned_date,churn_reason,plan_upgraded_to,upgrade_date
SUB_0007290,USR_0039131,starter,monthly,12.0,2024-05-01,active,NULL,NULL,NULL,NULL
SUB_0007291,USR_0039137,starter,annual,10.2,2024-05-27,active,NULL,NULL,NULL,NULL
SUB_0007292,USR_0039141,starter,annual,10.2,2024-07-21,active,NULL,NULL,NULL,NULL
SUB_0007293,USR_0039145,starter,annual,10.2,2024-02-29,active,NULL,NULL,NULL,NULL
SUB_0007294,USR_0039147,starter,annual,10.2,2024-06-26,active,NULL,NULL,growth,2024-09-19
SUB_0007295,USR_0039148,enterprise,monthly,96.0,2024-06-21,active,NULL,NULL,NULL,NULL
SUB_0007296,USR_0039150,starter,monthly,12.0,2024-07-25,active,NULL,NULL,growth,2024-09-10
SUB_0007297,USR_0039159,growth,monthly,36.0,2024-07-07,active,NULL,NULL,enterprise,2024-08-12
SUB_0007298,USR_0039166,starter,monthly,12.0,2024-05-05,active,NULL,NULL,NULL,NULL
SUB_0007299,USR_0039177,starter,annual,10.2,2024-03-16,active,NULL,NULL,NULL,NULL
SUB_0007300,USR_0039180,growth,monthly,36.0,2024-06-25,active,NULL,NULL,NULL,NULL
SUB_0007301,USR_0039189,starter,monthly,12.0,2024-07-22,active,NULL,NULL,NULL,NULL
SUB_0007302,USR_0039193,enterprise,monthly,96.0,2024-05-11,active,NULL,NULL,NULL,NULL
SUB_0007303,USR_0039204,growth,annual,30.6,2024-06-10,active,NULL,NULL,NULL,NULL
SUB_0007304,USR_0039208,starter,monthly,12.0,2024-07-19,active,NULL,NULL,NULL,NULL
SUB_0007305,USR_0039216,enterprise,monthly,96.0,2024-06-02,active,NULL,NULL,NULL,NULL
SUB_0007306,USR_0039220,growth,monthly,36.0,2024-06-30,active,NULL,NULL,NULL,NULL
SUB_0007307,USR_0039222,starter,monthly,12.0,2024-06-22,active,NULL,NULL,NULL,NULL
SUB_0007308,USR_0039223,enterprise,annual,81.6,2024-07-23,active,NULL,NULL,NULL,NULL
SUB_0007309,USR_0039231,growth,monthly,36.0,2024-06-24,active,NULL,NULL,NULL,NULL
SUB_0007310,USR_0039232,growth,monthly,36.0,2024-04-27,active,NULL,NULL,enterprise,2024-08-16
SUB_0007311,USR_0039237,starter,monthly,12.0,2024-07-02,active,NULL,NULL,NULL,NULL
SUB_0007312,USR_0039238,enterprise,monthly,96.0,2024-01-31,active,NULL,NULL,NULL,NULL
SUB_0007313,USR_0039243,enterprise,annual,81.6,2024-07-16,active,NULL,NULL,NULL,NULL
SUB_0007314,USR_0039244,enterprise,monthly,96.0,2024-03-18,active,NULL,NULL,NULL,NULL
SUB_0007315,USR_0039250,starter,monthly,12.0,2024-05-19,active,NULL,NULL,NULL,NULL
SUB_0007316,USR_0039252,growth,monthly,36.0,2024-04-20,active,NULL,NULL,NULL,NULL
SUB_0007317,USR_0039255,starter,annual,10.2,2024-04-15,active,NULL,NULL,NULL,NULL
SUB_0007318,USR_0039262,growth,monthly,36.0,2024-07-12,churned,2024-11-02,price,NULL,NULL
SUB_0007319,USR_0039272,enterprise,annual,81.6,2024-05-15,active,NULL,NULL,NULL,NULL
SUB_0007320,USR_0039282,growth,annual,30.6,2024-05-06,active,NULL,NULL,NULL,NULL
SUB_0007321,USR_0039284,starter,monthly,12.0,2024-07-16,active,NULL,NULL,NULL,NULL
SUB_0007322,USR_0039290,growth,annual,30.6,2024-06-08,active,NULL,NULL,NULL,NULL
SUB_0007323,USR_0039293,starter,monthly,12.0,2024-03-18,active,NULL,NULL,NULL,NULL
SUB_0007324,USR_0039294,enterprise,annual,81.6,2024-06-17,active,NULL,NULL,NULL,NULL
SUB_0007325,USR_0039299,starter,annual,10.2,2024-05-13,active,NULL,NULL,NULL,NULL
SUB_0007326,USR_0039305,growth,annual,30.6,2024-02-23,active,NULL,NULL,NULL,NULL
SUB_0007327,USR_0039309,enterprise,monthly,96.0,2024-02-01,active,NULL,NULL,NULL,NULL
SUB_0007328,USR_0039318,growth,monthly,36.0,2024-05-03,active,NULL,NULL,NULL,NULL
SUB_0007329,USR_0039323,starter,monthly,12.0,2024-04-04,active,NULL,NULL,NULL,NULL
SUB_0007330,USR_0039324,growth,monthly,36.0,2024-05-14,active,NULL,NULL,NULL,NULL
SUB_0007331,USR_0039340,enterprise,monthly,96.0,2024-03-09,active,NULL,NULL,NULL,NULL
SUB_0007332,USR_0039342,starter,monthly,12.0,2024-03-03,active,NULL,NULL,NULL,NULL
SUB_0007333,USR_0039349,growth,monthly,36.0,2024-05-04,active,NULL,NULL,NULL,NULL
SUB_0007334,USR_0039353,growth,monthly,36.0,2024-07-14,churned,2024-09-16,price,NULL,NULL
SUB_0007335,USR_0039365,starter,annual,10.2,2024-07-13,active,NULL,NULL,NULL,NULL
SUB_0007336,USR_0039366,enterprise,monthly,96.0,2024-07-24,active,NULL,NULL,NULL,NULL
SUB_0007337,USR_0039369,growth,annual,30.6,2024-04-23,active,NULL,NULL,NULL,NULL
SUB_0007338,USR_0039376,growth,monthly,36.0,2024-05-28,active,NULL,NULL,enterprise,2024-07-20
SUB_0007339,USR_0039403,starter,monthly,12.0,2024-05-25,active,NULL,NULL,NULL,NULL
SUB_0007340,USR_0039405,enterprise,annual,81.6,2024-04-15,active,NULL,NULL,NULL,NULL
SUB_0007341,USR_0039412,enterprise,annual,81.6,2024-05-03,active,NULL,NULL,NULL,NULL
SUB_0007342,USR_0039420,growth,monthly,36.0,2024-03-02,active,NULL,NULL,NULL,NULL
SUB_0007343,USR_0039426,growth,monthly,36.0,2024-06-09,active,NULL,NULL,NULL,NULL
SUB_0007344,USR_0039428,growth,annual,30.6,2024-05-04,active,NULL,NULL,NULL,NULL
SUB_0007345,USR_0039429,growth,monthly,36.0,2024-06-06,churned,2024-10-20,missing_features,NULL,NULL
SUB_0007346,USR_0039433,starter,annual,10.2,2024-04-10,churned,2024-08-12,switched_competitor,NULL,NULL
SUB_0007347,USR_0039436,starter,monthly,12.0,2024-05-19,active,NULL,NULL,NULL,NULL
SUB_0007348,USR_0039440,starter,monthly,12.0,2024-06-28,active,NULL,NULL,NULL,NULL
SUB_0007349,USR_0039450,starter,monthly,12.0,2024-06-11,active,NULL,NULL,NULL,NULL
SUB_0007350,USR_0039452,starter,annual,10.2,2024-06-04,active,NULL,NULL,NULL,NULL
SUB_0007351,USR_0039454,starter,monthly,12.0,2024-06-05,active,NULL,NULL,NULL,NULL
SUB_0007352,USR_0039456,growth,monthly,36.0,2024-05-20,active,NULL,NULL,NULL,NULL
SUB_0007353,USR_0039458,starter,monthly,12.0,2024-02-03,active,NULL,NULL,NULL,NULL
SUB_0007354,USR_0039459,starter,annual,10.2,2024-07-20,active,NULL,NULL,NULL,NULL
SUB_0007355,USR_0039474,starter,annual,10.2,2024-07-24,active,NULL,NULL,NULL,NULL
SUB_0007356,USR_0039479,growth,monthly,36.0,2024-06-22,active,NULL,NULL,NULL,NULL
SUB_0007357,USR_0039482,growth,monthly,36.0,2024-07-06,active,NULL,NULL,NULL,NULL
SUB_0007358,USR_0039483,enterprise,monthly,96.0,2024-07-12,active,NULL,NULL,NULL,NULL
SUB_0007359,USR_0039485,growth,monthly,36.0,2024-05-09,active,NULL,NULL,NULL,NULL
SUB_0007360,USR_0039488,starter,monthly,12.0,2024-04-27,active,NULL,NULL,NULL,NULL
SUB_0007361,USR_0039509,starter,monthly,12.0,2024-05-15,active,NULL,NULL,growth,2024-07-01
SUB_0007362,USR_0039516,growth,monthly,36.0,2024-07-01,active,NULL,NULL,NULL,NULL
SUB_0007363,USR_0039519,starter,annual,10.2,2024-06-16,active,NULL,NULL,NULL,NULL
SUB_0007364,USR_0039526,starter,annual,10.2,2024-02-26,active,NULL,NULL,NULL,NULL
SUB_0007365,USR_0039528,growth,monthly,36.0,2024-07-18,active,NULL,NULL,NULL,NULL
SUB_0007366,USR_0039530,growth,monthly,36.0,2024-05-26,active,NULL,NULL,NULL,NULL
SUB_0007367,USR_0039537,growth,monthly,36.0,2024-03-07,active,NULL,NULL,NULL,NULL
SUB_0007368,USR_0039545,growth,monthly,36.0,2024-03-19,active,NULL,NULL,NULL,NULL
SUB_0007369,USR_0039548,growth,monthly,36.0,2024-07-08,active,NULL,NULL,NULL,NULL
SUB_0007370,USR_0039565,starter,monthly,12.0,2024-02-15,active,NULL,NULL,NULL,NULL
SUB_0007371,USR_0039566,starter,annual,10.2,2024-03-02,active,NULL,NULL,NULL,NULL
SUB_0007372,USR_0039569,starter,annual,10.2,2024-06-01,active,NULL,NULL,NULL,NULL
SUB_0007373,USR_0039577,starter,monthly,12.0,2024-05-29,active,NULL,NULL,NULL,NULL
SUB_0007374,USR_0039578,growth,annual,30.6,2024-05-11,active,NULL,NULL,NULL,NULL
SUB_0007375,USR_0039587,growth,annual,30.6,2024-07-05,active,NULL,NULL,NULL,NULL
SUB_0007376,USR_0039592,starter,monthly,12.0,2024-05-08,active,NULL,NULL,NULL,NULL
SUB_0007377,USR_0039599,enterprise,monthly,96.0,2024-06-27,active,NULL,NULL,NULL,NULL
SUB_0007378,USR_0039600,starter,monthly,12.0,2024-05-24,active,NULL,NULL,growth,2024-08-26
SUB_0007379,USR_0039602,starter,annual,10.2,2024-06-08,active,NULL,NULL,NULL,NULL
SUB_0007380,USR_0039605,growth,monthly,36.0,2024-07-10,active,NULL,NULL,NULL,NULL
SUB_0007381,USR_0039606,starter,annual,10.2,2024-06-12,active,NULL,NULL,NULL,NULL
SUB_0007382,USR_0039611,enterprise,monthly,96.0,2024-05-10,active,NULL,NULL,NULL,NULL
SUB_0007383,USR_0039616,starter,monthly,12.0,2024-05-15,active,NULL,NULL,NULL,NULL
SUB_0007384,USR_0039617,enterprise,monthly,96.0,2024-03-24,active,NULL,NULL,NULL,NULL
SUB_0007385,USR_0039626,growth,monthly,36.0,2024-01-30,active,NULL,NULL,NULL,NULL
SUB_0007386,USR_0039631,growth,monthly,36.0,2024-03-11,active,NULL,NULL,NULL,NULL
SUB_0007387,USR_0039632,starter,annual,10.2,2024-04-16,active,NULL,NULL,NULL,NULL
SUB_0007388,USR_0039633,growth,monthly,36.0,2024-05-05,active,NULL,NULL,NULL,NULL
SUB_0007389,USR_0039635,starter,monthly,12.0,2024-06-14,active,NULL,NULL,NULL,NULL
SUB_0007390,USR_0039639,growth,monthly,36.0,2024-06-22,active,NULL,NULL,NULL,NULL
SUB_0007391,USR_0039646,starter,monthly,12.0,2024-06-12,active,NULL,NULL,NULL,NULL
SUB_0007392,USR_0039650,enterprise,monthly,96.0,2024-02-03,active,NULL,NULL,NULL,NULL
SUB_0007393,USR_0039654,starter,monthly,12.0,2024-05-07,active,NULL,NULL,NULL,NULL
SUB_0007394,USR_0039662,starter,monthly,12.0,2024-07-06,active,NULL,NULL,NULL,NULL
SUB_0007395,USR_0039679,growth,annual,30.6,2024-05-10,active,NULL,NULL,NULL,NULL
SUB_0007396,USR_0039688,growth,annual,30.6,2024-04-18,active,NULL,NULL,NULL,NULL
SUB_0007397,USR_0039692,starter,monthly,12.0,2024-07-12,active,NULL,NULL,NULL,NULL
SUB_0007398,USR_0039693,growth,annual,30.6,2024-07-02,active,NULL,NULL,NULL,NULL
SUB_0007399,USR_0039698,growth,monthly,36.0,2024-02-20,active,NULL,NULL,NULL,NULL
SUB_0007400,USR_0039701,enterprise,monthly,96.0,2024-05-20,active,NULL,NULL,NULL,NULL
SUB_0007401,USR_0039707,growth,monthly,36.0,2024-04-30,active,NULL,NULL,NULL,NULL
SUB_0007402,USR_0039721,enterprise,monthly,96.0,2024-06-03,active,NULL,NULL,NULL,NULL
SUB_0007403,USR_0039729,enterprise,annual,81.6,2024-05-28,active,NULL,NULL,NULL,NULL
SUB_0007404,USR_0039733,growth,monthly,36.0,2024-05-11,active,NULL,NULL,NULL,NULL
SUB_0007405,USR_0039735,enterprise,monthly,96.0,2024-04-24,active,NULL,NULL,NULL,NULL
SUB_0007406,USR_0039743,starter,monthly,12.0,2024-06-02,active,NULL,NULL,NULL,NULL
SUB_0007407,USR_0039748,growth,monthly,36.0,2024-07-08,active,NULL,NULL,NULL,NULL
SUB_0007408,USR_0039753,starter,monthly,12.0,2024-03-27,active,NULL,NULL,NULL,NULL
SUB_0007409,USR_0039755,growth,monthly,36.0,2024-04-13,active,NULL,NULL,NULL,NULL
SUB_0007410,USR_0039760,enterprise,monthly,96.0,2024-04-26,active,NULL,NULL,NULL,NULL
SUB_0007411,USR_0039762,growth,monthly,36.0,2024-06-29,active,NULL,NULL,enterprise,2024-08-19
SUB_0007412,USR_0039766,starter,annual,10.2,2024-07-03,active,NULL,NULL,NULL,NULL
SUB_0007413,USR_0039767,growth,annual,30.6,2024-07-01,active,NULL,NULL,NULL,NULL
SUB_0007414,USR_0039770,growth,monthly,36.0,2024-02-15,active,NULL,NULL,NULL,NULL
SUB_0007415,USR_0039772,starter,monthly,12.0,2024-03-18,active,NULL,NULL,NULL,NULL
SUB_0007416,USR_0039779,starter,annual,10.2,2024-06-17,active,NULL,NULL,NULL,NULL
SUB_0007417,USR_0039782,enterprise,monthly,96.0,2024-03-19,active,NULL,NULL,NULL,NULL
SUB_0007418,USR_0039783,growth,annual,30.6,2024-06-15,active,NULL,NULL,NULL,NULL
SUB_0007419,USR_0039784,growth,monthly,36.0,2024-06-29,active,NULL,NULL,NULL,NULL
SUB_0007420,USR_0039785,growth,monthly,36.0,2024-07-11,active,NULL,NULL,NULL,NULL
SUB_0007421,USR_0039793,growth,annual,30.6,2024-02-13,active,NULL,NULL,NULL,NULL
SUB_0007422,USR_0039801,growth,annual,30.6,2024-05-12,active,NULL,NULL,NULL,NULL
SUB_0007423,USR_0039802,starter,annual,10.2,2024-06-11,active,NULL,NULL,NULL,NULL
SUB_0007424,USR_0039805,starter,monthly,12.0,2024-06-18,active,NULL,NULL,NULL,NULL
SUB_0007425,USR_0039817,growth,monthly,36.0,2024-04-09,active,NULL,NULL,NULL,NULL
SUB_0007426,USR_0039829,growth,monthly,36.0,2024-06-22,active,NULL,NULL,NULL,NULL
SUB_0007427,USR_0039837,starter,monthly,12.0,2024-06-14,active,NULL,NULL,NULL,NULL
SUB_0007428,USR_0039845,enterprise,annual,81.6,2024-07-18,active,NULL,NULL,NULL,NULL
SUB_0007429,USR_0039851,starter,annual,10.2,2024-07-15,active,NULL,NULL,NULL,NULL
SUB_0007430,USR_0039858,enterprise,monthly,96.0,2024-03-30,active,NULL,NULL,NULL,NULL
SUB_0007431,USR_0039863,growth,monthly,36.0,2024-03-04,active,NULL,NULL,NULL,NULL
SUB_0007432,USR_0039874,growth,monthly,36.0,2024-05-03,active,NULL,NULL,NULL,NULL
SUB_0007433,USR_0039877,enterprise,annual,81.6,2024-06-12,active,NULL,NULL,NULL,NULL
SUB_0007434,USR_0039879,growth,annual,30.6,2024-06-03,active,NULL,NULL,NULL,NULL
SUB_0007435,USR_0039887,growth,monthly,36.0,2024-06-06,active,NULL,NULL,NULL,NULL
SUB_0007436,USR_0039893,growth,annual,30.6,2024-02-23,active,NULL,NULL,NULL,NULL
SUB_0007437,USR_0039894,growth,monthly,36.0,2024-05-11,active,NULL,NULL,NULL,NULL
SUB_0007438,USR_0039900,enterprise,monthly,96.0,2024-04-02,active,NULL,NULL,NULL,NULL
SUB_0007439,USR_0039903,growth,monthly,36.0,2024-06-26,active,NULL,NULL,NULL,NULL
SUB_0007440,USR_0039921,growth,monthly,36.0,2024-06-23,active,NULL,NULL,NULL,NULL
SUB_0007441,USR_0039924,growth,monthly,36.0,2024-04-30,active,NULL,NULL,NULL,NULL
SUB_0007442,USR_0039939,starter,monthly,12.0,2024-06-01,active,NULL,NULL,NULL,NULL
SUB_0007443,USR_0039941,growth,monthly,36.0,2024-06-02,active,NULL,NULL,NULL,NULL
SUB_0007444,USR_0039951,starter,monthly,12.0,2024-06-06,active,NULL,NULL,NULL,NULL
SUB_0007445,USR_0039952,starter,annual,10.2,2024-07-14,active,NULL,NULL,NULL,NULL
SUB_0007446,USR_0039977,growth,monthly,36.0,2024-07-07,active,NULL,NULL,NULL,NULL
SUB_0007447,USR_0039987,enterprise,annual,81.6,2024-05-30,active,NULL,NULL,NULL,NULL
SUB_0007448,USR_0039988,growth,monthly,36.0,2024-05-10,active,NULL,NULL,NULL,NULL
SUB_0007449,USR_0039992,growth,monthly,36.0,2024-06-06,active,NULL,NULL,NULL,NULL
SUB_0007450,USR_0040001,starter,monthly,12.0,2024-07-19,active,NULL,NULL,NULL,NULL
SUB_0007451,USR_0040009,starter,monthly,12.0,2024-06-23,active,NULL,NULL,NULL,NULL
SUB_0007452,USR_0040021,starter,monthly,12.0,2024-04-19,active,NULL,NULL,NULL,NULL
SUB_0007453,USR_0040022,growth,monthly,36.0,2024-05-15,active,NULL,NULL,NULL,NULL
SUB_0007454,USR_0040025,enterprise,monthly,96.0,2024-03-14,active,NULL,NULL,NULL,NULL
SUB_0007455,USR_0040033,starter,annual,10.2,2024-07-03,active,NULL,NULL,NULL,NULL
SUB_0007456,USR_0040035,enterprise,monthly,96.0,2024-05-31,active,NULL,NULL,NULL,NULL
SUB_0007457,USR_0040039,growth,annual,30.6,2024-07-08,active,NULL,NULL,NULL,NULL
SUB_0007458,USR_0040051,enterprise,annual,81.6,2024-03-17,active,NULL,NULL,NULL,NULL
SUB_0007459,USR_0040057,starter,monthly,12.0,2024-05-23,active,NULL,NULL,NULL,NULL
SUB_0007460,USR_0040061,growth,monthly,36.0,2024-03-07,active,NULL,NULL,NULL,NULL
SUB_0007461,USR_0040063,growth,monthly,36.0,2024-03-28,churned,2024-07-18,switched_competitor,NULL,NULL
SUB_0007462,USR_0040067,growth,monthly,36.0,2024-06-25,active,NULL,NULL,NULL,NULL
SUB_0007463,USR_0040084,growth,annual,30.6,2024-05-10,active,NULL,NULL,NULL,NULL
SUB_0007464,USR_0040087,growth,monthly,36.0,2024-07-19,active,NULL,NULL,enterprise,2024-10-15
SUB_0007465,USR_0040089,enterprise,monthly,96.0,2024-01-27,active,NULL,NULL,NULL,NULL
SUB_0007466,USR_0040098,growth,monthly,36.0,2024-05-15,active,NULL,NULL,NULL,NULL
SUB_0007467,USR_0040099,growth,monthly,36.0,2024-03-08,active,NULL,NULL,enterprise,2024-06-05
SUB_0007468,USR_0040109,starter,annual,10.2,2024-04-22,active,NULL,NULL,NULL,NULL
SUB_0007469,USR_0040111,starter,monthly,12.0,2024-04-29,active,NULL,NULL,growth,2024-07-10
SUB_0007470,USR_0040113,growth,monthly,36.0,2024-03-31,active,NULL,NULL,NULL,NULL
SUB_0007471,USR_0040114,growth,monthly,36.0,2024-05-15,active,NULL,NULL,NULL,NULL
SUB_0007472,USR_0040121,starter,monthly,12.0,2024-06-26,active,NULL,NULL,NULL,NULL
SUB_0007473,USR_0040128,growth,monthly,36.0,2024-07-14,active,NULL,NULL,NULL,NULL
SUB_0007474,USR_0040129,starter,monthly,12.0,2024-05-14,active,NULL,NULL,NULL,NULL
SUB_0007475,USR_0040132,enterprise,monthly,96.0,2024-06-05,active,NULL,NULL,NULL,NULL
SUB_0007476,USR_0040138,enterprise,monthly,96.0,2024-03-10,active,NULL,NULL,NULL,NULL
SUB_0007477,USR_0040141,starter,annual,10.2,2024-04-28,churned,2024-07-20,price,NULL,NULL
SUB_0007478,USR_0040154,starter,monthly,12.0,2024-04-03,active,NULL,NULL,NULL,NULL
SUB_0007479,USR_0040157,growth,monthly,36.0,2024-06-03,active,NULL,NULL,NULL,NULL
SUB_0007480,USR_0040166,growth,monthly,36.0,2024-04-11,active,NULL,NULL,NULL,NULL
SUB_0007481,USR_0040174,starter,monthly,12.0,2024-05-04,active,NULL,NULL,NULL,NULL
SUB_0007482,USR_0040175,growth,annual,30.6,2024-05-16,active,NULL,NULL,enterprise,2024-07-23
SUB_0007483,USR_0040188,starter,monthly,12.0,2024-07-15,active,NULL,NULL,NULL,NULL
SUB_0007484,USR_0040189,growth,annual,30.6,2024-05-27,active,NULL,NULL,NULL,NULL
SUB_0007485,USR_0040194,enterprise,monthly,96.0,2024-06-23,active,NULL,NULL,NULL,NULL
SUB_0007486,USR_0040196,growth,monthly,36.0,2024-06-18,churned,2024-11-06,switched_competitor,NULL,NULL
SUB_0007487,USR_0040197,starter,monthly,12.0,2024-06-12,active,NULL,NULL,NULL,NULL
SUB_0007488,USR_0040198,starter,monthly,12.0,2024-05-09,active,NULL,NULL,NULL,NULL
SUB_0007489,USR_0040202,enterprise,monthly,96.0,2024-02-19,active,NULL,NULL,NULL,NULL
SUB_0007490,USR_0040205,growth,monthly,36.0,2024-04-16,active,NULL,NULL,NULL,NULL
SUB_0007491,USR_0040212,starter,monthly,12.0,2024-04-12,churned,2024-08-06,missing_features,NULL,NULL
SUB_0007492,USR_0040216,starter,monthly,12.0,2024-03-10,active,NULL,NULL,growth,2024-06-06
SUB_0007493,USR_0040219,starter,monthly,12.0,2024-07-08,active,NULL,NULL,NULL,NULL
SUB_0007494,USR_0040220,growth,monthly,36.0,2024-06-02,active,NULL,NULL,enterprise,2024-07-09
SUB_0007495,USR_0040222,enterprise,monthly,96.0,2024-03-12,active,NULL,NULL,NULL,NULL
SUB_0007496,USR_0040223,growth,annual,30.6,2024-02-11,active,NULL,NULL,NULL,NULL
SUB_0007497,USR_0040224,growth,monthly,36.0,2024-03-06,active,NULL,NULL,enterprise,2024-06-22
SUB_0007498,USR_0040226,growth,annual,30.6,2024-06-29,active,NULL,NULL,NULL,NULL
SUB_0007499,USR_0040230,enterprise,annual,81.6,2024-06-21,active,NULL,NULL,NULL,NULL
SUB_0007500,USR_0040232,growth,monthly,36.0,2024-06-01,active,NULL,NULL,NULL,NULL
SUB_0007501,USR_0040241,growth,monthly,36.0,2024-06-25,active,NULL,NULL,NULL,NULL
SUB_0007502,USR_0040244,starter,annual,10.2,2024-07-14,churned,2024-09-21,missing_features,NULL,NULL
SUB_0007503,USR_0040245,growth,monthly,36.0,2024-06-17,active,NULL,NULL,NULL,NULL
SUB_0007504,USR_0040249,starter,monthly,12.0,2024-06-18,active,NULL,NULL,NULL,NULL
SUB_0007505,USR_0040253,growth,monthly,36.0,2024-04-19,active,NULL,NULL,NULL,NULL
SUB_0007506,USR_0040255,growth,monthly,36.0,2024-07-03,active,NULL,NULL,NULL,NULL
SUB_0007507,USR_0040259,starter,monthly,12.0,2024-07-19,active,NULL,NULL,NULL,NULL
SUB_0007508,USR_0040268,starter,annual,10.2,2024-03-15,active,NULL,NULL,NULL,NULL
SUB_0007509,USR_0040275,enterprise,monthly,96.0,2024-07-17,active,NULL,NULL,NULL,NULL
SUB_0007510,USR_0040276,starter,annual,10.2,2024-06-08,active,NULL,NULL,NULL,NULL
SUB_0007511,USR_0040281,growth,annual,30.6,2024-04-15,active,NULL,NULL,NULL,NULL
SUB_0007512,USR_0040288,growth,annual,30.6,2024-05-09,active,NULL,NULL,NULL,NULL
SUB_0007513,USR_0040291,growth,monthly,36.0,2024-07-15,active,NULL,NULL,NULL,NULL
SUB_0007514,USR_0040297,growth,monthly,36.0,2024-03-13,active,NULL,NULL,NULL,NULL
SUB_0007515,USR_0040298,enterprise,monthly,96.0,2024-02-20,active,NULL,NULL,NULL,NULL
SUB_0007516,USR_0040301,enterprise,annual,81.6,2024-07-24,active,NULL,NULL,NULL,NULL
SUB_0007517,USR_0040304,growth,monthly,36.0,2024-04-15,active,NULL,NULL,NULL,NULL
SUB_0007518,USR_0040305,enterprise,monthly,96.0,2024-07-05,active,NULL,NULL,NULL,NULL
SUB_0007519,USR_0040323,starter,monthly,12.0,2024-07-09,active,NULL,NULL,NULL,NULL
SUB_0007520,USR_0040331,enterprise,monthly,96.0,2024-04-30,active,NULL,NULL,NULL,NULL
SUB_0007521,USR_0040332,enterprise,monthly,96.0,2024-07-14,active,NULL,NULL,NULL,NULL
SUB_0007522,USR_0040333,starter,monthly,12.0,2024-04-18,active,NULL,NULL,NULL,NULL
SUB_0007523,USR_0040335,enterprise,monthly,96.0,2024-02-09,active,NULL,NULL,NULL,NULL
SUB_0007524,USR_0040341,growth,annual,30.6,2024-06-03,active,NULL,NULL,NULL,NULL
SUB_0007525,USR_0040342,starter,monthly,12.0,2024-06-08,active,NULL,NULL,NULL,NULL
SUB_0007526,USR_0040345,starter,annual,10.2,2024-06-12,active,NULL,NULL,NULL,NULL
SUB_0007527,USR_0040352,enterprise,monthly,96.0,2024-02-18,active,NULL,NULL,NULL,NULL
SUB_0007528,USR_0040356,enterprise,annual,81.6,2024-05-06,active,NULL,NULL,NULL,NULL
SUB_0007529,USR_0040360,starter,monthly,12.0,2024-03-06,active,NULL,NULL,NULL,NULL
SUB_0007530,USR_0040366,growth,annual,30.6,2024-03-24,active,NULL,NULL,enterprise,2024-05-14
SUB_0007531,USR_0040369,starter,annual,10.2,2024-06-30,active,NULL,NULL,NULL,NULL
SUB_0007532,USR_0040375,starter,monthly,12.0,2024-06-13,active,NULL,NULL,NULL,NULL
SUB_0007533,USR_0040379,growth,annual,30.6,2024-06-03,active,NULL,NULL,NULL,NULL
SUB_0007534,USR_0040383,starter,annual,10.2,2024-05-07,active,NULL,NULL,growth,2024-07-03
SUB_0007535,USR_0040387,growth,annual,30.6,2024-06-22,active,NULL,NULL,NULL,NULL
SUB_0007536,USR_0040389,growth,monthly,36.0,2024-05-29,active,NULL,NULL,NULL,NULL
SUB_0007537,USR_0040395,enterprise,monthly,96.0,2024-07-12,active,NULL,NULL,NULL,NULL
SUB_0007538,USR_0040402,growth,annual,30.6,2024-01-30,active,NULL,NULL,NULL,NULL
SUB_0007539,USR_0040406,starter,monthly,12.0,2024-02-06,active,NULL,NULL,NULL,NULL
SUB_0007540,USR_0040407,starter,monthly,12.0,2024-07-07,active,NULL,NULL,NULL,NULL
SUB_0007541,USR_0040415,growth,monthly,36.0,2024-02-05,active,NULL,NULL,NULL,NULL
SUB_0007542,USR_0040420,starter,monthly,12.0,2024-07-22,active,NULL,NULL,NULL,NULL
SUB_0007543,USR_0040422,growth,annual,30.6,2024-05-14,active,NULL,NULL,NULL,NULL
SUB_0007544,USR_0040424,growth,monthly,36.0,2024-07-26,active,NULL,NULL,NULL,NULL
SUB_0007545,USR_0040438,growth,monthly,36.0,2024-07-01,active,NULL,NULL,enterprise,2024-08-22
SUB_0007546,USR_0040443,growth,monthly,36.0,2024-04-07,active,NULL,NULL,NULL,NULL
SUB_0007547,USR_0040444,enterprise,monthly,96.0,2024-07-09,active,NULL,NULL,NULL,NULL
SUB_0007548,USR_0040454,growth,monthly,36.0,2024-04-30,active,NULL,NULL,NULL,NULL
SUB_0007549,USR_0040458,enterprise,annual,81.6,2024-06-26,active,NULL,NULL,NULL,NULL
SUB_0007550,USR_0040459,starter,monthly,12.0,2024-06-01,active,NULL,NULL,NULL,NULL
SUB_0007551,USR_0040460,growth,monthly,36.0,2024-06-12,active,NULL,NULL,NULL,NULL
SUB_0007552,USR_0040461,enterprise,monthly,96.0,2024-07-13,active,NULL,NULL,NULL,NULL
SUB_0007553,USR_0040462,growth,monthly,36.0,2024-04-16,active,NULL,NULL,NULL,NULL
SUB_0007554,USR_0040483,starter,monthly,12.0,2024-06-18,active,NULL,NULL,growth,2024-10-02
SUB_0007555,USR_0040484,starter,annual,10.2,2024-05-19,active,NULL,NULL,NULL,NULL
